Text,Handle,Time Created,Location
@MWelintukonis @KenVaill @NedLamont tfw average citizens think that the estate tax effects them,The_Smashter,2018-10-16 17:32:37,#SaveNetNeutrality
RT @MWelintukonis: Yesterday eve 10/15 honored to see an amazing refurbished &amp; newly landscaped Neon sign.  Unveiled in special memory of f…,DonliskDon,2018-10-16 17:30:30,USA
@MWelintukonis @KenVaill @NedLamont yeah people think tax cuts help. They only help the people who's pockets they stop in.,JBiladeau,2018-10-16 13:25:14,"Connecticut, USA"
