Text,Handle,Time Created,Location
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",Right_Not_Wrong,2018-12-05 23:43:53,4th Gen Colorado Native 
@WalkerStapleton Beautiful tribute,cleartransition,2018-12-05 23:00:18,"Colorado, USA"
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",SengCenter,2018-12-05 22:55:24,"Denver, CO"
@WalkerStapleton Great tribute to a great man.,JoeVGregory,2018-12-05 22:44:35,"Colorado, USA"
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",Sidecastr2,2018-12-05 22:03:06,
RT @JoeStGeorge: RIP https://t.co/ESrM29XsgC,MattLabor,2018-12-05 22:02:57,Colorado
"RT @WalkerStapleton: What a celebration for an incredible American! Worth putting up with #43 giving me grief about my new beard!
Godspeed…",MattLabor,2018-12-05 22:02:43,Colorado
RIP https://t.co/ESrM29XsgC,JoeStGeorge,2018-12-05 22:01:02,"Denver, CO"
@WalkerStapleton God bless you. So very sorry for your loss.,DeplorableInDe1,2018-12-05 21:52:50,
@WalkerStapleton That is so good. Should have asked him about his paintings. I heard he is really good,CurtisDeGroote,2018-12-05 21:49:11,"Cedar Falls, IA"
@WalkerStapleton great tribute. don't let the haters get you down.,ruffsterjohn,2018-12-05 21:35:56,
@WalkerStapleton Using a dead president to grasp any amount of media attention you can get is pretty SAD. I'm sure this will come out as Lies just like ALL of your campaign ads.,SlantEyedShawn,2018-12-05 21:28:05,"Colorado, USA"
https://t.co/yRxEvGM070 #Bush41 #Remembering41 #farewell41,WalkerStapleton,2018-12-05 21:06:15,Colorado
"@JoshDubyaB @WalkerStapleton Looks like someone is upset and still a supporter of this Lying, Corporate Money taking Imbecile.",SlantEyedShawn,2018-12-05 20:43:15,"Colorado, USA"
"RT @JoshDubyaB: @SlantEyedShawn @WalkerStapleton Someone can’t use their twitter account because they lost a race?
Please let Hillary Clint…",KKCalabrese2,2018-12-05 20:36:57,"Colorado, USA"
"RT @eluning: From day one, basically the entire @cologop and @WalkerStapleton #cogov campaign was trying to persuade voters that @PolisForC…",johntomasic,2018-12-05 20:34:23,Seattle
