Text,Handle,Time Created,Location
"I can’t say enough about tonight’s Forum on the Future. It was thoughtful, inclusive and time very well-spent with a diverse cross-section of this great community. Kudos to Mayor @WaltMaddox and the forward-thinking team at @tuscaloosacity. #FrameWork #vision #collaboration https://t.co/TI7JgmjGFA",jimpagejr,2018-11-28 01:57:55,Tuscaloosa
RT @WaltMaddox: Packed crowd at the Forum on the Future - Exciting to see so many here shaping ⁦@tuscaloosacity⁩ now and for decades to com…,gregkennedy1016,2018-11-28 00:32:05,Birmingham AL
RT @WaltMaddox: Packed crowd at the Forum on the Future - Exciting to see so many here shaping ⁦@tuscaloosacity⁩ now and for decades to com…,rode1966,2018-11-28 00:28:07,
Packed crowd at the Forum on the Future - Exciting to see so many here shaping ⁦@tuscaloosacity⁩ now and for decades to come #nextlevel #alpolitics https://t.co/kQX3v5znqJ,WaltMaddox,2018-11-28 00:10:33,"Tuscaloosa,Alabama"
@WaltMaddox can we get steak out back,jskeet2010,2018-11-27 23:56:58,Neiman Marcus & Saks !!!
I hope to see you tonight!  It is from 6pm - 8pm at the Tuscaloosa River Market. We need your help to shape @tuscaloosacity future! #nextlevel https://t.co/swVbCybdwG,WaltMaddox,2018-11-27 22:57:57,"Tuscaloosa,Alabama"
@WaltMaddox The roads need to be fixed faster,WaterColorBeach,2018-11-27 14:22:18,30A
"Mayor Walt Maddox has seen the city grow drastically over the last decade - ""Growth is a good thing. It certainly has challenges, but its better than the alternative""                                                                           https://t.co/AuRRCBc3YD",WaltMaddox,2018-11-27 13:56:52,"Tuscaloosa,Alabama"
@WaltMaddox 😂,aqualyn,2018-11-27 13:04:59,United States
@NatAbortionFed @WaltMaddox @tuscaloosacity y'all could benefit from reading this too thanks,helmsinki,2018-11-26 22:24:35,"Tuscaloosa, AL"
RT @tuscaloosacity: Just one more day until the #FrameworkTuscaloosa Forum on the Future! Don’t miss out! Visit https://t.co/1D9Qasmgyl for…,WaltMaddox,2018-11-26 19:17:06,"Tuscaloosa,Alabama"
"@marceelias @JoyceWhiteVance @aldotcom  @DougJones @WaltMaddox  Along with the ""known"" voter-suppression states....ND, GA, TX, KS, FL  EVERY freakin' state better check &amp; fix BEFORE the 2020 elections.  Alabama seems to be one of them. Come on https://t.co/Lds96mLdNm reporters....find it.",debbieSerop,2018-11-26 17:15:00,
"@jennycohn1 @JillWineBanks @BetoORourke @JoyceWhiteVance While they're checking out Texas's ""vote-flipping machines"", PLEASE check out any ""voter suppression problems"" in ALABAMA? No way aging, party over people @GovernorIvey should have beaten @WaltMaddox Come on @aldotcom reporters...uncover the truth!",debbieSerop,2018-11-26 17:06:47,
@WaltMaddox https://t.co/GgUID5TCR4,AbsoluteTBSP,2018-11-26 06:18:16,
"AlabamaGOP:Sessions not guaranteed to win back his old seat https://t.co/JfOMQptQy8 via @politico
When Alabamians voted KayIvey back in as Governor,I gave up hope that my state ready to root out corrupt one-party rule we have now
@WaltMaddox WAY MORE qualified to be Gov than Ivey",luvcats13,2018-11-26 04:58:10,Alabama
"RT @CaptAndrewLuck: Dearest mother —
I write you so full of joy, I might burst. Our unit secured yet another victory. That makes five strai…",WaltMaddox,2018-11-26 01:19:00,"Tuscaloosa,Alabama"
RT @WillBenton1: @DemiCrate @JoeSiegelman @TheDemCoalition @WaltMaddox I think that’s the way forward! We’re going to need to all pull toge…,jgrantburns,2018-11-25 21:19:49,"Huntsville, AL"
@63chevyman @FakeUrban @WaltMaddox @OhioStateFB @UMichFootball @CoachJim4UM https://t.co/HHvQLNDEqM,kerford81,2018-11-25 17:37:28,
@WillBenton1 @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @CaptainResists @StormResist https://t.co/APNeOdPsql,RIYAJUD52615984,2018-11-25 17:15:13,
"@FakeUrban @WaltMaddox @OhioStateFB @UMichFootball @CoachJim4UM Doesn't compare to SEC. Alabama undefeated AGAIN! LSU/T A&amp;M set all kinds of records including almost 5 hrs, most points, damnest play to end regulation. 
Took Bama -24.5. PAYDAY!!",63chevyman,2018-11-25 16:58:15,Moved to 4th rock from Sun
@WillBenton1 @DemiCrate @JoeSiegelman @TheDemCoalition @WaltMaddox I think it is a great idea too. It seems to me that southern Democrats don't have any organization and their votes are very diluted in a Republican stronghold and giving the illusion that their votes doesn't matter. I'm ready for a new way forward. I'm ready for change.,CYGreen205,2018-11-25 16:53:46,"Pelham, AL"
"@DemiCrate @WillBenton1 @JoeSiegelman @TheDemCoalition @WaltMaddox I dont think you understand that the other 45 states hate us with a passion. It would immediately be determined to be secession from the union. 
Wars have started like that.",63chevyman,2018-11-25 16:38:01,Moved to 4th rock from Sun
"RT @FakeUrban: Thinking about that time when my team scored 62 points on the top defense in America, knocked our rival out of the college f…",WaltMaddox,2018-11-25 16:32:25,"Tuscaloosa,Alabama"
@JalenHurts @WaltMaddox Thanks for everything you’ve done the past 3 years and looking forward to 3 more opportunities this season. I hope you’re back next year! You’re a great ambassador for our program but also a great role model for young players and fans! Thank you!,RollTydr,2018-11-25 16:25:03,Alabama
RT @WillBenton1: @DemiCrate @JoeSiegelman @TheDemCoalition @WaltMaddox I think that’s the way forward! We’re going to need to all pull toge…,allthruthetown,2018-11-25 15:08:58,Earth
@DemiCrate @JoeSiegelman @TheDemCoalition @WaltMaddox I think that’s the way forward! We’re going to need to all pull together to make real change in our area. #MSDems #ALDems #GADems https://t.co/rQHpSmC0nD,WillBenton1,2018-11-25 15:08:03,"Cottondale, AL"
"@WaltMaddox @tuscaloosacity Thanks, Gov Ivey for timely road construction 🚧",AuntLeLe,2018-11-25 14:34:13,Alabama
@JalenHurts @WaltMaddox I love watching you play.  I was so happy to see you throw another TD pass.  You're an outstanding young man with tremendous poise and grace. Thank you for coming to UA.❤,Lakerat1961,2018-11-25 06:49:42,
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,emyryly,2018-11-25 05:44:27,United States
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,jamijturner,2018-11-25 05:33:11,"Massachusetts, USA"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,urbanspielYT,2018-11-25 04:08:35,"El Paso, TX"
"RT @JalenHurts: HURTS So Good! Great Win!
#AllGlory2God https://t.co/GT6JVqcPez",WaltMaddox,2018-11-25 04:05:45,"Tuscaloosa,Alabama"
@UABFootball47 @WaltMaddox When you come up to support the Blazers come on over to Franklin TN,tnblazer1,2018-11-25 03:27:36,No where near a 7-11
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,MissSnoBunnie,2018-11-25 03:06:54,Alabama
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,DenGarman2,2018-11-25 02:58:19,"Tennessee, USA"
RT @WillBenton1: @espyforsenate @1IronMan2018 @randallwoodfin @WaltMaddox @CaptainsLogAz @Alyssa_Milano @irrevdissident @ElastigirlVotes @C…,steven94117,2018-11-25 02:53:03,San Francisco
