Text,Handle,Time Created,Location
"RT @ChrisJZullo: @realDonaldTrump @DrewForOklahoma America isn’t broke, we’re being robbed. Top 1% own 40% of net worth, earn 20% of all in…",wilgriaus,2018-12-03 00:23:15,ny
"RT @stevenjvincent: @DemWrite @DrewForOklahoma
@electsarah47
@CarrieBlumert
@hicks4ok
@Devyn4OK
@jacobrosecrants
@bell4norman
@HornForCongr…",Devyn4OK,2018-12-02 20:12:16,"Edmond, OK"
@ForecasterEnten @adamcbest This is a nice consolation especially for those of us that got a**wipe @StittforGov over the decent @DrewForOklahoma here in Oklahoma.,KevinWayneLitt2,2018-11-27 22:33:06,"Tulsa, OK"
