Text,Handle,Time Created,Location
"RT @mpolletta: UPDATE: Gov @dougducey saw Trump tweet claiming AZ is 'bracing for a massive surge' of migrants, says he's working to 'under…",RebeccaforAZ,2018-12-07 20:49:53,"Gilbert, AZ"
"RT @dougducey: Arizona says ‘thank you’ to every member of America’s Greatest Generation who sacrificed, fought and gave the ultimate sacri…",AZ_ArmyChief,2018-12-07 20:44:42,AZ
"RT @mpolletta: UPDATE: Gov @dougducey saw Trump tweet claiming AZ is 'bracing for a massive surge' of migrants, says he's working to 'under…",ujohnnyg,2018-12-07 20:44:24,"Phoenix, AZ"
"UPDATE: Gov @dougducey saw Trump tweet claiming AZ is 'bracing for a massive surge' of migrants, says he's working to 'understand if there was a change in the situation' at border. 'Oftentimes, the federal govt will know...before the governor,' Ducey said. https://t.co/7rMRXzezfl",mpolletta,2018-12-07 20:42:21,"Phoenix, AZ"
"RT @AzSkyWatcher: Hello Arizona ~
Gov @dougducey @MayorNicholls
@cityofyuma @Yumalibrary
@yumaciviccenter
@YumaSheriff @yumacountyaz
@YumaC…",AzSkyWatcher,2018-12-07 20:40:53,"Arizona, USA"
"RT @dougducey: Arizona says ‘thank you’ to every member of America’s Greatest Generation who sacrificed, fought and gave the ultimate sacri…",azgfd,2018-12-07 20:40:25,Arizona
@DreadnoughtQCCA @dougducey @AZGOP The Founding Documents aren't documents of whiteness. That's a derogatory position. I condemn the 3/5ths clause in the Constitution. That should have never been. The premise of our DoI esp is grounded is in a vision of human rights for all.,merissahamilton,2018-12-07 20:37:20,"Arizona, USA"
RT @OBFSU: @AzSkyWatcher @dougducey @MayorNicholls @cityofyuma @Yumalibrary @yumaciviccenter @YumaSheriff @yumacountyaz @YumaCountyGOP @Yum…,AzSkyWatcher,2018-12-07 20:32:31,"Arizona, USA"
@merissahamilton @dougducey @AZGOP Why import people at all ? Why do you want SOOOO much to change the #demographics of the USA ? Name three counties that have ever done anything like this mass-change and how those nations fared over time ?,DreadnoughtQCCA,2018-12-07 20:32:09,Prescott Valley Arizona USA
"@merissahamilton @dougducey @AZGOP 1st sentence, a truism . . 2nd sentence a hypothesis for which proof is lacking. 3rd is #Constitutional, but do you hold WITH the #Left, these #DemocRATs, that it is a  document and a product of #Whiteness so how dare you use it ?",DreadnoughtQCCA,2018-12-07 20:28:27,Prescott Valley Arizona USA
"We’re looking forward to hearing from our exciting line-up of speakers and panel discussions at Tuesday’s #H2OInnovationSummit, including keynotes from Oded Distel of @investinisrael and AZ Governor @dougducey. https://t.co/z8q1shfABa https://t.co/PCV1xd2DIU",USChamber,2018-12-07 20:15:07,"Washington, D.C."
"@DreadnoughtQCCA @dougducey @AZGOP Regarding immigration policy, we must reform our immigration system so it focuses on keeping violent people out of America and that non-profit organizations support immigrants to help them to assimilate to our values and ensure they aren't a financial burden to taxpayers.",merissahamilton,2018-12-07 19:58:28,"Arizona, USA"
@DreadnoughtQCCA @dougducey @AZGOP I believe the greatness of our nation is in our values. Our values are mutual across all races and ethnicities of people. One of those values is that all people are created equal. Prejudice against skin color is anti-American. It's not something to fear.,merissahamilton,2018-12-07 19:56:01,"Arizona, USA"
RT @dougducey: Thank you to every person who sacrificed to preserve and defend our nation during WWII &amp; who has served or continues to serv…,ChristianLongs2,2018-12-07 19:48:58,Arizona
RT @dougducey: Thank you to every person who sacrificed to preserve and defend our nation during WWII &amp; who has served or continues to serv…,brianjsymes,2018-12-07 19:43:44,"Ahwatukee, AZ"
@AzSkyWatcher @dougducey @MayorNicholls @cityofyuma @Yumalibrary @yumaciviccenter @YumaSheriff @yumacountyaz @YumaCountyGOP @YumaDems @YumaFirst @YumaCity @yumasun @HolgerAwakens @GulfDogs @reactionariez @smokie_tx @MamaMiaNOSharia,OBFSU,2018-12-07 19:43:03,"Houston, TX"
RT @melissakotrys: I can’t think of a more well deserving recipient! Congrats Tom @AHCCCSgov - @AZHealthCurrent appreciates all of your sup…,AZHealthCurrent,2018-12-07 19:42:55,"Phoenix, Arizona"
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",IsaacValenzue1a,2018-12-07 19:42:34,"Gilbert, AZ"
I worked at SOS and helped with that Memorial. It makes me proud to have contributed to it. @BennettArizona @Doylek123 @DrakeCement @SchuffSteel  @SDBinc1 https://t.co/9w3BhtgU49,Kim_Crawford_AZ,2018-12-07 19:40:08,
"Hello Arizona ~
Gov @dougducey @MayorNicholls
@cityofyuma @Yumalibrary
@yumaciviccenter
@YumaSheriff @yumacountyaz
@YumaCountyGOP @YumaDems
@YumaDems @YumaFirst @YumaCity

Nobody says anything?
  Blue Sky ... Where?

Here is story you could print @yumasun
https://t.co/W5QOGgFJTb",AzSkyWatcher,2018-12-07 19:35:57,"Arizona, USA"
Thank you to every person who sacrificed to preserve and defend our nation during WWII &amp; who has served or continues to serve our nation since. May we always remember #PearlHarbor. https://t.co/k2CxkDF86W,dougducey,2018-12-07 19:34:59,"Arizona, USA"
RT @JeffWeninger: Great team effort. RT @PhxBizHayley: Grains of disruption: Why Arizona's #FinTech Sandbox wants to lure new #technology @…,sectest9,2018-12-07 19:34:07,"Hyderabad, India"
RT @JeffWeninger: Great team effort. RT @PhxBizHayley: Grains of disruption: Why Arizona's #FinTech Sandbox wants to lure new #technology @…,JonZifcak,2018-12-07 19:33:39,"Scottsdale, AZ"
Great team effort. RT @PhxBizHayley: Grains of disruption: Why Arizona's #FinTech Sandbox wants to lure new #technology @sweetbridgeinc #yesphx @GeneralBrnovich @ChrisPCamacho @dougducey @JeffWeninger @azcommerce @grain_tech https://t.co/23lOLbXVNz via @phxbizjournal,JeffWeninger,2018-12-07 19:33:10,"Chandler, AZ"
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",MommyLobbyAZ,2018-12-07 19:27:11,
RT @AzSkyWatcher: @BewareOfDisinfo @JayKnecht @PplOverPolitics @DKeithClimate @Harvard @NASA @naomirwolf @memoryholeblog @DanPeacock12 @Jar…,DanPeacock12,2018-12-07 19:13:45,
"RT @dougducey: We are honored to be joined by some extraordinary gentlemen who were there 77 years ago — American heroes like Jack Holder,…",mpolletta,2018-12-07 19:06:17,"Phoenix, AZ"
"RT @dougducey: We are honored to be joined by some extraordinary gentlemen who were there 77 years ago — American heroes like Jack Holder,…",KristiWoodruff3,2018-12-07 19:06:05,Quitcherbitchin  Oklahoma
"RT @dougducey: We gather at the anchor of the Battleship USS Arizona to remember each life lost 77 years ago today. But, we also remember t…",mpolletta,2018-12-07 19:06:03,"Phoenix, AZ"
@meh20191 @Jim102010 @ABC @RepAndyBiggsAZ @dougducey @RepMcSally @RepGosar @DebbieLesko @votewarren @JDMesnard Yeah it was Robert Byrd i think.,CoChancellorL,2018-12-07 19:03:32,Greater Laurencia
"@meh20191 @Jim102010 @ABC @RepAndyBiggsAZ @dougducey @RepMcSally @RepGosar @DebbieLesko @votewarren @JDMesnard Grand wizard thank you, i don't research them a lot since i do not approve of what they have done and possibly will do,",CoChancellorL,2018-12-07 19:03:09,Greater Laurencia
