Text,Handle,Time Created,Location
RT @RamonaGiwargis: NOW: National Governors Association @NatlGovsAssoc chair Montana @GovernorBullock hosts discussion in Las Vegas about a…,BenBotkin1,2018-12-05 21:24:55,Oregon
"NOW: National Governors Association @NatlGovsAssoc chair Montana @GovernorBullock hosts discussion in Las Vegas about an  initiative to create good jobs for all Americans. Maryland Gov. @LarryHogan was supposed to be here, but went to Bush’s funeral. https://t.co/EeJqJl8S0Z",RamonaGiwargis,2018-12-05 21:24:21,"Las Vegas, NV"
"@BrianFrosh 
How much taxpayer $$ is going to your emoluments lawsuit? Is this helping Baltimore poverty and murder rate? @LarryHogan",mrp035,2018-12-05 19:13:21,
@Reuters @LarryHogan Author suggest 1) degree inflation: lowering company expectations that college degree v high school degree will be more productive; 2) retraining to workers DNA instead of aspirational goals; my take: colleges promote degrees because they have a vested interest,hebrwn,2018-12-05 15:45:26,
@GovLarryHogan @LarryHogan It is a waste of taxpayers money. Very few if any of these people will stop for even a moment to pay their respects to GHWB. In fact many will bad mouth him instead.,ATFTraining,2018-12-05 14:51:10,"Maryland, USA"
"So far, 0 Republican Governors have spoken out against this effort to weaken the power of the governorship.

cc @JohnKasich @CharlieBakerMA @LarryHogan https://t.co/cXju4WFSZq",jaredleopold,2018-12-05 13:57:43,
RT @MDDailyRecord: .@LarryHogan says a  “nonpartisan” emergency commission will craft a redistricting plan for Maryland's sixth congression…,EndOneParty,2018-12-05 13:23:28,"Darnestown, MD"
"Chessie's a Big Kitty!
@CSX
@LarryHogan
#DMVTransit https://t.co/ARRjAVFLc2",actfortransit,2018-12-05 12:55:08,"Montgomery County, MD"
@DevinFORourke I’d also add @JohnKasich @CharlieBakerMA @LarryHogan @BrianSandoval to any list of pols most qualified to be Prez.,JWSGOP,2018-12-05 05:19:41,
@zapeters @LaurieJasperNH @ChrisSununu @GovLarryHogan @GovChrisSununu @LarryHogan Standing next to his pal Betsy?,undergpossum,2018-12-05 04:09:13,New Hampshire
Top choices for #GOPNomination fight against trump (in no order): @SpeakerRyan @BenSasse @marcorubio @JeffFlake @SenToomey @george @nikkihaley #W @SenatorTimScott @LarryHogan,edwardsae1,2018-12-05 02:56:33,"Leechburg, PA"
Thank you @maria_sofia94 and @LarryHogan for sending Nina a Happy Birthday card 🖤😂 https://t.co/BdjhbxkguI,KandyKakes20,2018-12-04 23:48:10,"Maryland, USA"
wonder if this applies to certain $2.5 billion transit projects cancelled on a whim by @LarryHogan https://t.co/gJhCoAfZ8M,chrsmrrm,2018-12-04 22:54:49,Baltimore
alright it’s you’re turn @LarryHogan https://t.co/dhiMhgFbc8,SethJohnson_27,2018-12-04 22:27:41,"Maryland, USA"
@breaking9111 @LarryHogan is this what my tax dollars are being on? What #ShitHole Maryland has become,Dalt_68,2018-12-04 22:20:51,
"RT @brvihsta: At tonight's arrival ceremony of @GeorgeHWBush to the U.S. Capitol, @GovChrisSununu is standing directly behind President Geo…",DrewBiemer,2018-12-04 03:12:06,603
"@LarryHogan why don’t you try to block this somehow? I bet @BrianFrosh can help. You want us to all visit the beaches, right? Can’t if they are blowing up nearby https://t.co/21x1mQ6WAY",JMPat24,2018-12-04 01:30:14,MD
RT @GovLarryHogan: The First Lady and I join all Marylanders in sending our deepest condolences to the Bush family as they – and our entire…,LarryHogan,2018-12-04 01:15:15,"Annapolis, MD"
"@WOM_alley @LarryHogan Hmm, its as if high property taxes and awful anti-business environmental policies cause businesses to leave.... Who created those conditions again? Oh wait, it was your dad and the people you support. #JailTheDems #CorruptDems #demfails #mdpolitics #mdgov",nandtpolitics,2018-12-04 01:11:34,Maryland
RT @GovLarryHogan: .@GovLarryHogan Declares Maryland State Government Closure for State Funeral of President George H.W. Bush; State Office…,LarryHogan,2018-12-03 23:06:14,"Annapolis, MD"
@zapeters @ChrisSununu @GovLarryHogan @GovChrisSununu @LarryHogan Also peep @SecNielsen @BetsyDeVosED @MurielBowser god im such a politico,KyleGilbert92,2018-12-03 23:06:10,"Annapolis, MD"
@WOM_alley @LarryHogan What I can't understand is how this factory is making parts for big trucks - what Americans inexplicably want - but it's closing along with the plants making cars people DON'T want!,VW_Steve,2018-12-03 22:37:25,New Jersey
"RT @brvihsta: At tonight's arrival ceremony of @GeorgeHWBush to the U.S. Capitol, @GovChrisSununu is standing directly behind President Geo…",AJFriesNH,2018-12-03 22:22:22,Granite State
"At tonight's arrival ceremony of @GeorgeHWBush to the U.S. Capitol, @GovChrisSununu is standing directly behind President George W. Bush and Vice President @mike_pence, and in between fellow Governors @LarryHogan and @Governor_LePage. #nhpolitics",brvihsta,2018-12-03 22:19:13,"New Hampshire, USA"
"My heart goes out to George W Bush. He's so sad ☹️. I see our wonderful Governor Hogan along the Bush family, giving respect @LarryHogan . Our condolences",MsBaltimore410,2018-12-03 22:14:03,EVERYWHERE 
"This is the second major corporation to shut its doors in MD under @LarryHogan. Not including his utter failure in courting Amazon. 

How in the hell does he consider this  “open for business”? #MDPolitics https://t.co/hrngWczaJu",WOM_alley,2018-12-03 21:36:50,"Baltimore, MD"
"@mattgonter @LarryHogan What’s the significance of this role, and do you have any good links on the dynamics at play with the people running? Because I barely even know it was a thing until the day it happened and ppl tweeted about the result",nougatmachine,2018-12-03 17:03:35,Rural Communities
RT @wjz: Photo from the Hanukkah celebration with @GovLarryHogan and First Lady Yumi at the Governor House Sunday. https://t.co/9NPLkz8C5S,LarryHogan,2018-12-03 16:03:10,"Annapolis, MD"
RT @wjz: Photo from the Hanukkah celebration with @GovLarryHogan and First Lady Yumi at the Governor House Sunday. https://t.co/f92WZqGgie,LarryHogan,2018-12-03 16:02:29,"Annapolis, MD"
Larry Hogan creates commission to redraw Md. congressional district https://t.co/yyYH68x9GR https://t.co/KIKlATARMh,WBJonline,2018-12-03 12:10:04,"Washington, D.C."
"@JuliaDavisNews @jaketapper @JohnJHarwood @LarryHogan @jaketapper @JohnJHarwood Apparently the two tiny US Boats that #Putin claimed to have seized do not match the profile of the US Coast Guard light island cruisers; here are pictures of #Ukraine vessels seized, one is an ocean going tug boat https://t.co/3ssYLvzQ3K",hebrwn,2018-12-02 23:05:10,
"@JuliaDavisNews @jaketapper @JohnJHarwood @LarryHogan Apparently the two tiny US Boats that #Putin claimed to have seized do not match the profile of the US Coast Guard light island cruisers; here are pictures of #Ukraine vessels seized, one is an ocean going tug boat https://t.co/Wyu5CuEBRQ",hebrwn,2018-12-02 22:21:27,
"Christmas swagger inspired by the best Governor in the country @LarryHogan &amp; @routeoneapparel!
 #HoganStrong #MerryChristmas https://t.co/jryH6UXl8O",BunkyLuffman,2018-12-02 20:12:41,"Title Town, Maryland"
"RT @MileahKromer: Here’s @LarryHogan in @politico: 

https://t.co/g8uL94WGOm https://t.co/xZteES9BzU",zeeshan_shah_dc,2018-12-02 15:14:20,"Washington, DC"
"RT @MileahKromer: Here’s @LarryHogan in @politico: 

https://t.co/g8uL94WGOm https://t.co/xZteES9BzU",jaskane,2018-12-02 15:03:57,United States
"RT @MileahKromer: Here’s @LarryHogan in @politico: 

https://t.co/g8uL94WGOm https://t.co/xZteES9BzU",OvettaWashPost,2018-12-02 13:39:49,
@JuliaDavisNews @jaketapper @JohnJHarwood @LarryHogan Those two little boats #Putin seized are the decommission USS Nantucket and USS Cushing. As twitter commentator remarked these light island class cruisers were ill equipped for the mission they were tasked by Russia tactics prior to delivery,hebrwn,2018-12-02 13:00:16,
"RT @MileahKromer: Here’s @LarryHogan in @politico: 

https://t.co/g8uL94WGOm https://t.co/xZteES9BzU",_hmmarr,2018-12-02 02:49:29,"annapolis, maryland"
