Text,Handle,Time Created,Location
"@tmservo433 @Ho8Go8L1N @womenalsoknow @sharicedavids @SenatorKelly @imwithmary @SenatorWagle I've given several shout outs to Rep. Koesten, Rep. Clayton, and Sen. Bollier on the R side. Possibly others, but these are who come to mind. But we've also got some really great D women in JoCo/WyCo in the statehouse.",SollieFloraKS,2018-11-28 14:26:10,"Mission, KS"
@Ho8Go8L1N @SollieFloraKS @womenalsoknow @sharicedavids @SenatorKelly @imwithmary @SenatorWagle Enough with the identity politics Nathan.,LeviABx,2018-11-28 14:23:33,KS
RT @sonny_scroggins: @davidwood1121 @sharicedavids @sherman_news @Celia_LJ @KCStar @MayorSlyJames @DeadlineWH @TheDemCoalition @NBCNightlyN…,sonny_scroggins,2018-11-28 14:22:04,United States
@davidwood1121 @sharicedavids @sherman_news @Celia_LJ @KCStar @MayorSlyJames @DeadlineWH @TheDemCoalition @NBCNightlyNews @NAACP @UN_Women @ColorOfChange @MoveOn @SenatorKelly @CJOnline @MichelleObama @DNC @GOP @SXMUrbanView @redpete704 @rolandsmartin @JamilSmith @MayorSlyJames @Hot103Jamz @AP https://t.co/iCKtfIWOUU,sonny_scroggins,2018-11-28 14:21:58,United States
"@Ho8Go8L1N @SollieFloraKS @womenalsoknow @sharicedavids @SenatorKelly @imwithmary @SenatorWagle Other great Republican women, like Sen. Bolier, Clayton, and others.. but I don't see you mention them often. Why is that?",tmservo433,2018-11-28 14:21:41,"Kansas, USA"
"@POTUS @FLOTUS @VP @SecondLady @IvankaTrump
@SecAzar @JerryMoran @SenPatRoberts @SenatorKelly
@LeahRemini @DCFKansas
How sad that these families can only get their day in court by suing the system.  90% of abuse allegations against parents are unfounded. 
https://t.co/2HEt5vSDTx",HeidiBeal1,2018-11-28 14:21:37,
@SollieFloraKS @womenalsoknow @sharicedavids @SenatorKelly I will be shocked to see them say a word praising the recent election win of Sen. Cindy Hyde-Smith. We have a lot of great women serving in the #ksleg beyond Democrats too: @imwithmary @SenatorWagle  among others. #WomenInPolitics #kslocalgov #ksleg,Ho8Go8L1N,2018-11-28 14:03:53,"Wichita, KS"
Excited to follow today's #WomenInPolitics edition of @womenalsoknow! We've got some great ones in #ksleg and #kslocalgov and also of course newly elected @sharicedavids for #ks03 and @SenatorKelly for #ksgov! https://t.co/sDf6dccwR6,SollieFloraKS,2018-11-28 13:14:13,"Mission, KS"
"T- @ZAKtalksTECH 
H- @KU_VPHamer 
A- @Vyyyper 
N- @NickNimmin 
K- @SenatorKelly 

Y- @thisistechtoday 
O- @KUCollege 
U- @usd497 https://t.co/wuZgoT6eY2",bleetennyson,2018-11-28 06:30:51,
"I'm asking everyone to RT this to get @SenatorKelly's attention and have her promote me into a high level position in her administration where I can just get her coffee and wafer thin mints. oh, and it has to pay about $75k per year. https://t.co/lQIq3xOjVR",lakeys_dad,2018-11-28 03:58:16,Topeka
I think @SenatorKelly should start thinking about the Majority that elected her instead of making laws that protect the minority’s. Equal laws would be #American.,1bowyerfan,2018-11-28 03:57:08,
"RT @ramseyreid: That Midwest comeback 💯

✅ Robust primaries 
✅ Battle-tested candidates
✅ Issue-based campaigns
✅ Dem ecosystem working tog…",Meliss1001,2018-11-28 03:50:39,
Hey @KSAGOffice #ksleg @SenatorKelly a great Christmas gift idea for the people of Kansas. https://t.co/YEMJKTegYW,bruce_ney,2018-11-28 01:21:57,"Austin, TX  via Lawrence, KS"
"@POTUS @FLOTUS @VP @SecondLady @IvankaTrump @SecAzar @JerryMoran @SenPatRoberts @SenatorKelly
@DCFKansas @LeahRemini
More $$ won't fix this. Due process of the law will. Stop taking kids who are not in danger. End DCF's kids for cash program. 
https://t.co/JAa7ToIEuF",HeidiBeal1,2018-11-28 00:48:40,
"RT @ramseyreid: That Midwest comeback 💯

✅ Robust primaries 
✅ Battle-tested candidates
✅ Issue-based campaigns
✅ Dem ecosystem working tog…",mandymcclure,2018-11-27 23:52:40,Washington D.C.
"@pcurtiskck @SenatorKelly @kcchamber Congratulations, Kansas’ kids need a champion!",ldhines007,2018-11-27 23:00:02,
