Text,Handle,Time Created,Location
"@kaoslack Katie nailed it....@JamesSmithforSC ,@MPowersNorrell ,@vickiringer @RosalynforSC @GCobbHunter",fitfaves,2018-12-06 17:47:54,
@GOP @chucktodd @GovWalker @JamesSmithforSC @marcorubio @GAGovMansion @HHSGov @SecretaryAcosta @NancyPelosi https://t.co/xZBGb3omYK,DoGoodforOthers,2018-12-06 11:16:38,Akron Ohio
"A voice of reason!
@arc_sc @JMarshCheminole 
@Alyssa_Milano @SenWarren
@JamesSmithforSC 
@Slidesong https://t.co/LLPyRwgz2N",funkynewgrass,2018-12-06 10:46:41,"Columbia, SC"
RT @SethRoseSC: Very special to be sworn into the State House of Representatives for the great state of South Carolina. Thank you ⁦@JamesSm…,JamesSmithforSC,2018-12-06 03:54:39,"South Carolina, USA"
"@jamooreforsc15 
@JoeCunninghamSC 
@JamesSmithforSC 
@MPowersNorrell 
@LindseyGrahamSC 
@SenatorTimScott 
@MarkSanford 
#PoliticalStunt #UsedAndAbusedByTheCIC",sheryl_monk,2018-12-05 14:57:36,"SC, USA"
"RT @sheryl_monk: @LancelotLinkSpy @jamooreforsc15 @ArellJTee Back in October, I stopped by JA's campaign office to get signs. Ended up camp…",LancelotLinkSpy,2018-12-05 12:10:51,GeeksResist Headquarters
"@LancelotLinkSpy @jamooreforsc15 @ArellJTee Back in October, I stopped by JA's campaign office to get signs. Ended up campaigning for him, @JoeCunninghamSC and @JamesSmithforSC @MPowersNorrell Phone calls, putting up signs, handing out literature on all 3 races, talking to people. His enthusiasm is contagious! 🌊❤💪✊",sheryl_monk,2018-12-05 07:11:40,"SC, USA"
"Y'all could have voted for @JamesSmithforSC and had some veto power over this BS, but nah... https://t.co/stDLrnmB8Y",kevingoliver,2018-12-03 05:15:03,South Carolina
